orf	name	type	betw
YKR096W	ESL2	S	0.0
YKR097W	PCK1	S	0.0
YKR099W	BAS1	S	0.00062
YKR101W	SIR1	S	0.0
YKR103W	NFT1	S	0.0
YKR104W	YKR104W	S	3e-05
YLL001W	DNM1	S	0.0
YLL003W	SFI1	S	7e-05
YLL005C	SPO75	S	0.00015
YLL009C	COX17	S	0.0
YLL011W	SOF1	S	0.0002
YLL012W	YEH1	S	0.0
YLL014W	EMC6	S	0.0
YLL015W	BPT1	S	0.0
YLL018C	DPS1	S	0.0
YLL018C-A	COX19	S	0.0
YLL019C	KNS1	S	0.0
YLL027W	ISA1	S	0.0
YLL029W	FRA1	S	0.0
YLL033W	IRC19	S	0.0
YLL040C	VPS13	S	0.0
YLL042C	ATG10	S	0.0
YLL043W	FPS1	S	0.0
YLL048C	YBT1	S	0.0
YLL049W	LDB18	S	0.0
YLL056C	YLL056C	S	0.0
YLL060C	GTT2	S	0.0
YLL061W	MMP1	S	0.0
YLL062C	MHT1	S	0.00027
YLL063C	AYT1	S	0.0
YLR004C	THI73	S	0.00011
YLR006C	SSK1	S	0.0
YLR011W	LOT6	S	0.0
YLR014C	PPR1	S	0.0
YLR017W	MEU1	S	0.0
YLR019W	PSR2	S	0.0
YLR020C	YEH2	S	0.0
YLR021W	IRC25	S	0.0
YLR022C	SDO1	S	0.00569
YLR024C	UBR2	S	4e-05
YLR027C	AAT2	S	0.0
YLR028C	ADE16	S	0.0
YLR031W	YLR031W	S	0.0
YLR032W	RAD5	S	0.0
YLR034C	SMF3	S	0.00708
YLR045C	STU2	S	0.0
YLR049C	YLR049C	S	0.0
YLR051C	FCF2	S	2e-05
YLR056W	ERG3	S	3e-05
YLR057W	MNL2	S	0.00045
YLR059C	REX2	S	0.00016
YLR064W	PER33	S	0.0
YLR069C	MEF1	S	0.0
YLR072W	YLR072W	S	0.0
YLR073C	RFU1	S	0.0
YLR077W	FMP25	S	0.0
YLR078C	BOS1	S	0.0
YLR079W	SIC1	S	0.0
YLR080W	EMP46	S	0.0
YLR082C	SRL2	S	0.00015
YLR083C	EMP70	S	0.0
YLR084C	RAX2	S	0.0
YLR089C	ALT1	S	0.0
YLR090W	XDJ1	S	0.0
YLR091W	GEP5	S	0.00035
YLR092W	SUL2	S	0.00037
YLR094C	GIS3	S	0.0
YLR097C	HRT3	S	0.0
YLR098C	CHA4	S	0.0
YLR099W-A	MIM2	S	0.0
YLR100W	ERG27	S	0.0
YLR103C	CDC45	S	0.0
YLR104W	LCL2	S	0.0
YLR121C	YPS3	S	0.0
YLR128W	DCN1	S	0.0
YLR131C	ACE2	S	0.0
YLR132C	USB1	S	0.0
YLR134W	PDC5	S	0.00297
YLR136C	TIS11	S	0.0
YLR138W	NHA1	S	0.00032
YLR139C	SLS1	S	0.0
YLR143W	DPH6	S	0.00056
YLR144C	ACF2	S	6e-05
YLR149C	YLR149C	S	0.0
YLR154W-C	TAR1	S	0.00091
YLR156W	YLR156W	S	0.0
YLR157C-A	YLR157C-A	S	0.00029
YLR160C	ASP3-4	S	0.0
YLR168C	UPS2	S	0.0
YLR173W	YLR173W	S	0.0
YLR174W	IDP2	S	0.00025
YLR176C	RFX1	S	0.0
YLR178C	TFS1	S	0.00022
YLR179C	YLR179C	S	0.0
YLR181C	VTA1	S	0.0
YLR183C	TOS4	S	0.0
YLR186W	EMG1	S	0.0
YLR187W	SKG3	S	0.0
YLR188W	MDL1	S	0.0
YLR189C	ATG26	S	0.0
YLR190W	MMR1	S	0.0
YLR193C	UPS1	S	0.0
YLR195C	NMT1	S	0.0
YLR199C	PBA1	S	2e-05
YLR206W	ENT2	S	0.00035
YLR214W	FRE1	S	7e-05
YLR215C	CDC123	S	0.0
YLR218C	COA4	S	0.0
YLR219W	MSC3	S	0.0
YLR220W	CCC1	S	0.0
YLR224W	YLR224W	S	0.0
YLR227C	ADY4	S	0.0
YLR227W-A	YLR227W-A	S	0.0
YLR228C	ECM22	S	0.00144
YLR231C	BNA5	S	0.0
YLR237W	THI7	S	0.0
YLR241W	CSC1	S	0.0
YLR242C	ARV1	S	0.0
YLR244C	MAP1	S	0.0
YLR245C	CDD1	S	0.0
YLR250W	SSP120	S	0.0
YLR251W	SYM1	S	0.0
YLR256W	HAP1	S	0.0
YLR256W-A	YLR256W-A	S	0.0
YLR257W	YLR257W	S	4e-05
YLR262C	YPT6	S	0.0
YLR265C	NEJ1	S	0.0
YLR267W	BOP2	S	0.0
YLR273C	PIG1	S	0.0
YLR278C	YLR278C	S	0.0
YLR284C	ECI1	S	0.00217
YLR285W	NNT1	S	0.0
YLR287C	YLR287C	S	0.0
YLR289W	GUF1	S	0.0
YLR290C	YLR290C	S	0.0
YLR300W	EXG1	S	0.0
YLR303W	MET17	S	0.0
YLR305C	STT4	S	0.0
YLR306W	UBC12	S	0.0
YLR309C	IMH1	S	0.0
YLR312C	YLR312C	S	0.0
YLR313C	SPH1	S	0.0
YLR323C	CWC24	S	0.0
YLR326W	YLR326W	S	0.0
YLR328W	NMA1	S	0.0
YLR336C	SGD1	S	0.0
YLR337C	VRP1	S	0.0
YLR343W	GAS2	S	0.0
YLR345W	YLR345W	S	0.00094
YLR348C	DIC1	S	0.00075
YLR353W	BUD8	S	0.0
YLR354C	TAL1	S	0.0
YLR359W	ADE13	S	0.0
YLR361C	DCR2	S	0.0
YLR363C	NMD4	S	0.0
YLR368W	MDM30	S	0.0
YLR369W	SSQ1	S	0.0
YLR371W	ROM2	S	0.0
YLR373C	VID22	S	0.00035
YLR375W	STP3	S	0.0
YLR377C	FBP1	S	0.0
YLR380W	CSR1	S	0.0
YLR387C	REH1	S	0.0
YLR389C	STE23	S	0.0
YLR390W-A	CCW14	S	0.0
YLR392C	ART10	S	0.0
YLR393W	ATP10	S	1e-05
YLR394W	CST9	S	1e-05
YLR397C	AFG2	S	1e-05
YLR401C	DUS3	S	1e-05
YLR403W	SFP1	S	1e-05
YLR404W	FLD1	S	1e-05
YLR405W	DUS4	S	1e-05
YLR408C	BLS1	S	0.00095
YLR410W-B	YLR410W-B	S	0.00015
YLR411W	CTR3	S	3e-05
YLR413W	INA1	S	0.0
YLR419W	YLR419W	S	0.0
YLR420W	URA4	S	9e-05
YLR425W	TUS1	S	0.0
YLR427W	MAG2	S	0.0
YLR435W	TSR2	S	0.0
YLR436C	ECM30	S	0.0
YLR438W	CAR2	S	5e-05
YLR445W	GMC2	S	0.00062
YLR450W	HMG2	S	0.0
YLR451W	LEU3	S	6e-05
YLR452C	SST2	S	0.00013
YLR453C	RIF2	S	0.0
YLR454W	FMP27	S	0.0
YLR455W	PDP3	S	9e-05
YLR456W	YLR456W	S	0.0
YLR466W	YRF1-4	S	0.0
YML002W	YML002W	S	0.0
YML006C	GIS4	S	0.0
YML011C	RAD33	S	6e-05
YML013W	UBX2	S	0.00032
YML014W	TRM9	S	0.0
YML017W	PSP2	S	0.0
YML018C	YML018C	S	4e-05
YML031W	NDC1	S	0.0
YML034W	SRC1	S	0.00102
YML035C	AMD1	S	0.0
YML037C	YML037C	S	0.0
YML038C	YMD8	S	0.0008
YML040W	YML040W	S	0.0
YML042W	CAT2	S	0.0
YML050W	AIM32	S	0.0
YML052W	SUR7	S	0.0
YML054C	CYB2	S	0.0
YML058W	SML1	S	0.0
YML058W-A	HUG1	S	0.0
YML059C	NTE1	S	0.00011
YML061C	PIF1	S	0.0
YML068W	ITT1	S	0.0
YML070W	DAK1	S	0.0
YML075C	HMG1	S	0.0
YML078W	CPR3	S	0.0
YML082W	YML082W	S	0.0
YML083C	YML083C	S	0.0
YML086C	ALO1	S	0.0
YML088W	UFO1	S	0.0
YML091C	RPM2	S	0.0
YML096W	YML096W	S	0.0
YML097C	VPS9	S	0.0
YML101C	CUE4	S	0.0
YML103C	NUP188	S	0.0
YML104C	MDM1	S	0.0
YML106W	URA5	S	0.0
YML109W	ZDS2	S	0.0
YML110C	COQ5	S	0.0
YML116W	ATR1	S	0.0
YML117W	NAB6	S	0.0
YML120C	NDI1	S	0.0
YML125C	PGA3	S	0.0
YML126C	ERG13	S	0.0
YML130C	ERO1	S	0.0
YML131W	YML131W	S	0.0
YML132W	COS3	S	0.00037
YMR002W	MIX17	S	0.0
YMR004W	MVP1	S	0.0
YMR008C	PLB1	S	0.0
YMR010W	YMR010W	S	0.0
YMR011W	HXT2	S	0.0
YMR013C	SEC59	S	0.0
YMR015C	ERG5	S	0.0
YMR016C	SOK2	S	0.0003
YMR017W	SPO20	S	0.00273
YMR018W	YMR018W	S	1e-05
YMR019W	STB4	S	9e-05
YMR021C	MAC1	S	0.0
YMR022W	UBC7	S	0.0
YMR027W	YMR027W	S	0.0
YMR031C	EIS1	S	0.0
YMR034C	YMR034C	S	0.0
YMR036C	MIH1	S	0.0
YMR037C	MSN2	S	0.0
YMR039C	SUB1	S	0.00016
YMR041C	ARA2	S	0.0
YMR045C	YMR045C	S	0.0
YMR046C	YMR046C	S	0.00025
YMR051C	YMR051C	S	0.0
YMR056C	AAC1	S	0.0
YMR063W	RIM9	S	0.0
YMR064W	AEP1	S	0.0
YMR065W	KAR5	S	0.0
YMR067C	UBX4	S	0.0
YMR070W	MOT3	S	0.0
YMR071C	TVP18	S	0.0
YMR076C	PDS5	S	0.0
YMR079W	SEC14	S	0.00044
YMR083W	ADH3	S	5e-05
YMR086W	SEG1	S	0.0
YMR092C	AIP1	S	0.0
YMR097C	MTG1	S	0.0
YMR098C	ATP25	S	0.0
YMR099C	YMR099C	S	0.0
YMR100W	MUB1	S	0.0
YMR102C	YMR102C	S	0.0
YMR104C	YPK2	S	0.0
YMR105C	PGM2	S	0.0
YMR110C	HFD1	S	0.0
YMR111C	YMR111C	S	0.0
YMR115W	MGR3	S	1e-05
YMR118C	SHH3	S	0.0
YMR119W	ASI1	S	1e-05
YMR120C	ADE17	S	0.0
YMR123W	PKR1	S	0.0
YMR124W	EPO1	S	0.0
YMR131C	RRB1	S	0.0
YMR133W	REC114	S	0.00079
YMR134W	ERG29	S	2e-05
YMR136W	GAT2	S	0.0
YMR137C	PSO2	S	0.0
YMR138W	CIN4	S	0.0
YMR140W	SIP5	S	0.0
YMR144W	YMR144W	S	7e-05
YMR145C	NDE1	S	0.0002
YMR148W	OSW5	S	0.0
YMR152W	YIM1	S	0.00261
YMR154C	RIM13	S	0.0
YMR155W	YMR155W	S	0.0
YMR161W	HLJ1	S	0.00073
YMR162C	DNF3	S	0.0
YMR164C	MSS11	S	0.0052
YMR165C	PAH1	S	0.0
YMR169C	ALD3	S	0.0
YMR170C	ALD2	S	0.0
YMR172W	HOT1	S	0.0
YMR173W	DDR48	S	5e-05
YMR174C	PAI3	S	0.00056
YMR175W	SIP18	S	0.0
YMR176W	ECM5	S	0.0
YMR177W	MMT1	S	0.0
YMR181C	YMR181C	S	0.00031
YMR182C	RGM1	S	0.0
YMR183C	SSO2	S	0.0
YMR184W	ADD37	S	0.0
YMR185W	RTP1	S	0.0
YMR191W	SPG5	S	0.0
YMR196W	YMR196W	S	0.0
YMR198W	CIK1	S	0.0
YMR200W	ROT1	S	0.0
YMR202W	ERG2	S	0.0
YMR204C	INP1	S	0.0
YMR208W	ERG12	S	2e-05
YMR209C	YMR209C	S	4e-05
YMR210W	YMR210W	S	0.0
YMR212C	EFR3	S	0.0
YMR214W	SCJ1	S	0.0
YMR221C	YMR221C	S	0.0
YMR226C	YMR226C	S	0.0
YMR228W	MTF1	S	0.0
YMR233W	TRI1	S	0.0
YMR234W	RNH1	S	0.0
YMR238W	DFG5	S	0.0
YMR239C	RNT1	S	0.0
YMR241W	YHM2	S	0.0
YMR243C	ZRC1	S	2e-05
YMR244C-A	COA6	S	2e-05
YMR250W	GAD1	S	0.0
YMR255W	GFD1	S	7e-05
YMR257C	PET111	S	0.0
YMR258C	ROY1	S	0.00083
YMR259C	TRM732	S	0.00073
YMR264W	CUE1	S	0.00496
YMR266W	RSN1	S	0.0
YMR267W	PPA2	S	8e-05
YMR269W	TMA23	S	0.0
YMR271C	URA10	S	0.0
YMR272C	SCS7	S	3e-05
YMR273C	ZDS1	S	0.0
YMR274C	RCE1	S	0.0
YMR276W	DSK2	S	0.02105
YMR277W	FCP1	S	0.0
YMR279C	YMR279C	S	0.0
YMR280C	CAT8	S	0.00125
YMR289W	ABZ2	S	0.0
YMR291W	TDA1	S	0.0
YMR292W	GOT1	S	0.0
YMR293C	HER2	S	0.0
YMR297W	PRC1	S	0.0
YMR298W	LIP1	S	0.0
YMR300C	ADE4	S	0.0
YMR302C	YME2	S	0.0
YMR303C	ADH2	S	0.0
YMR306W	FKS3	S	0.0
YMR307W	GAS1	S	0.0
YMR310C	YMR310C	S	0.0
YMR311C	GLC8	S	0.0
YMR313C	TGL3	S	3e-05
YMR315W	YMR315W	S	0.0
YMR319C	FET4	S	0.0
YNL001W	DOM34	S	0.0
YNL003C	PET8	S	4e-05
YNL008C	ASI3	S	0.0002
YNL009W	IDP3	S	0.0
YNL010W	YNL010W	S	0.0
YNL014W	HEF3	S	0.0
YNL019C	YNL019C	S	0.0
YNL020C	ARK1	S	0.0
YNL022C	RCM1	S	0.0
YNL023C	FAP1	S	0.0
YNL024C	YNL024C	S	0.0
YNL024C-A	KSH1	S	0.0
YNL027W	CRZ1	S	0.0
YNL029C	KTR5	S	0.0
YNL035C	YNL035C	S	0.0
YNL036W	NCE103	S	0.0
YNL040W	YNL040W	S	6e-05
YNL045W	LAP2	S	0.0
YNL048W	ALG11	S	0.0
YNL049C	SFB2	S	0.0
YNL053W	MSG5	S	0.00021
YNL054W	VAC7	S	0.0
YNL058C	YNL058C	S	0.0003
YNL063W	MTQ1	S	0.0
YNL065W	AQR1	S	0.0
YNL068C	FKH2	S	0.0
YNL073W	MSK1	S	0.0
YNL075W	IMP4	S	0.0002
YNL078W	NIS1	S	0.0
YNL079C	TPM1	S	0.0
YNL083W	SAL1	S	0.0
YNL086W	SNN1	S	0.00017
YNL087W	TCB2	S	0.0
YNL090W	RHO2	S	0.0
YNL091W	NST1	S	0.0
YNL092W	YNL092W	S	0.00043
YNL093W	YPT53	S	3e-05
YNL094W	APP1	S	0.0
YNL095C	YNL095C	S	0.0
YNL098C	RAS2	S	0.0
YNL100W	MIC27	S	1e-05
YNL101W	AVT4	S	0.0
YNL104C	LEU4	S	0.0
YNL106C	INP52	S	0.00111
YNL111C	CYB5	S	0.0
YNL116W	DMA2	S	0.00112
YNL117W	MLS1	S	0.0
YNL119W	NCS2	S	0.0
YNL122C	YNL122C	S	0.0
YNL125C	ESBP6	S	0.0
YNL128W	TEP1	S	0.0
YNL130C	CPT1	S	0.0
YNL134C	YNL134C	S	0.0
YNL141W	AAH1	S	0.0
YNL142W	MEP2	S	0.0
YNL145W	MFA2	S	0.0
YNL149C	PGA2	S	0.0
YNL152W	INN1	S	0.0
YNL155W	CUZ1	S	0.0
YNL156C	NSG2	S	0.0
YNL157W	IGO1	S	0.0
YNL159C	ASI2	S	4e-05
YNL163C	RIA1	S	0.0
YNL164C	IBD2	S	0.0
YNL166C	BNI5	S	0.0
YNL169C	PSD1	S	0.0
YNL187W	SWT21	S	0.00036
YNL188W	KAR1	S	2e-05
YNL190W	YNL190W	S	0.0
YNL192W	CHS1	S	0.0
YNL193W	YNL193W	S	0.0
YNL194C	YNL194C	S	0.0
YNL196C	SLZ1	S	0.0
YNL204C	SPS18	S	0.0
YNL206C	RTT106	S	0.0
YNL208W	YNL208W	S	0.0
YNL210W	MER1	S	0.0
YNL215W	IES2	S	0.0
YNL217W	YNL217W	S	0.0
YNL218W	MGS1	S	7e-05
YNL219C	ALG9	S	2e-05
YNL220W	ADE12	S	0.00035
YNL227C	JJJ1	S	0.0
YNL237W	YTP1	S	0.0
YNL238W	KEX2	S	0.00011
YNL240C	NAR1	S	0.0
YNL242W	ATG2	S	0.0
YNL245C	CWC25	S	0.0
YNL247W	YNL247W	S	0.00459
YNL249C	MPA43	S	0.0
YNL254C	RTC4	S	0.0
YNL259C	ATX1	S	0.0
YNL260C	LTO1	S	0.0
YNL263C	YIF1	S	0.0
YNL265C	IST1	S	0.0
YNL267W	PIK1	S	0.0
YNL268W	LYP1	S	0.00016
YNL274C	GOR1	S	0.0
YNL275W	BOR1	S	0.0
YNL279W	PRM1	S	0.0
YNL280C	ERG24	S	0.0
YNL281W	HCH1	S	0.0
YNL283C	WSC2	S	0.0
YNL284C-A	YNL284C-A	S	0.0
YNL284C-B	YNL284C-B	S	0.0
YNL291C	MID1	S	0.0
YNL292W	PUS4	S	0.0
YNL293W	MSB3	S	0.0
YNL294C	RIM21	S	0.00355
YNL295W	YNL295W	S	0.0
YNL299W	TRF5	S	0.0
YNL304W	YPT11	S	0.0
YNL305C	BXI1	S	0.0
YNL310C	ZIM17	S	0.0
YNL311C	SKP2	S	0.0
YNL313C	EMW1	S	0.0
YNL314W	DAL82	S	0.00031
YNL315C	ATP11	S	0.0
YNL318C	HXT14	S	0.0
YNL321W	VNX1	S	0.0
YNL322C	KRE1	S	6e-05
YNL323W	LEM3	S	0.0
YNL326C	PFA3	S	0.00027
YNL327W	EGT2	S	0.0
YNL328C	MDJ2	S	0.0
YNL329C	PEX6	S	0.0
YNL336W	COS1	S	0.0
YNL339C	YRF1-6	S	0.0
YNR001C	CIT1	S	0.0
YNR002C	ATO2	S	0.0
YNR004W	SWM2	S	0.0
YNR007C	ATG3	S	0.0
YNR012W	URK1	S	0.0
YNR013C	PHO91	S	0.0
YNR018W	RCF2	S	0.0
YNR019W	ARE2	S	0.0
YNR024W	MPP6	S	0.0
YNR026C	SEC12	S	0.0
YNR027W	BUD17	S	0.0
YNR028W	CPR8	S	0.0
YNR029C	YNR029C	S	0.00034
YNR030W	ALG12	S	0.0
YNR031C	SSK2	S	0.0
YNR032C-A	HUB1	S	0.0
YNR032W	PPG1	S	0.0
YNR033W	ABZ1	S	0.0
YNR034W	SOL1	S	0.00119
YNR034W-A	YNR034W-A	S	0.0
YNR036C	MRPS12	S	0.0
YNR039C	ZRG17	S	0.0
YNR040W	YNR040W	S	0.0
YNR041C	COQ2	S	0.0
YNR043W	MVD1	S	0.0
YNR044W	AGA1	S	0.0
YNR045W	PET494	S	0.0
YNR048W	YNR048W	S	0.00021
YNR049C	MSO1	S	0.0
YNR050C	LYS9	S	0.0
YNR054C	ESF2	S	0.0
YNR055C	HOL1	S	0.0
YNR056C	BIO5	S	0.0
YNR058W	BIO3	S	0.0
YNR059W	MNT4	S	0.0
YNR060W	FRE4	S	0.0
YNR062C	YNR062C	S	0.0
YNR064C	YNR064C	S	0.0
YNR065C	YNR065C	S	0.0
YNR066C	YNR066C	S	0.0
YNR068C	YNR068C	S	0.0
YNR069C	BSC5	S	0.0
YNR070W	PDR18	S	0.0
YNR072W	HXT17	S	0.0
YNR074C	AIF1	S	0.0
YNR075C-A	YNR075C-A	S	0.0
YNR075W	COS10	S	0.0
YOL003C	PFA4	S	0.00025
YOL017W	ESC8	S	0.0
YOL020W	TAT2	S	0.0
YOL025W	LAG2	S	0.0
YOL026C	MIM1	S	0.0
YOL028C	YAP7	S	0.0
YOL031C	SIL1	S	0.00011
YOL042W	NGL1	S	0.0
YOL043C	NTG2	S	0.0
YOL044W	PEX15	S	0.0
YOL045W	PSK2	S	0.0
YOL047C	LDS2	S	0.0
YOL052C	SPE2	S	0.0
YOL056W	GPM3	S	0.0
YOL058W	ARG1	S	0.0
YOL059W	GPD2	S	0.0
YOL060C	MAM3	S	0.0
YOL061W	PRS5	S	0.00012
YOL063C	CRT10	S	0.0
YOL065C	INP54	S	0.0
YOL070C	NBA1	S	0.0
YOL073C	DSC2	S	0.0
YOL075C	YOL075C	S	0.0
YOL081W	IRA2	S	0.0004
YOL083W	ATG34	S	4e-05
YOL086W-A	MHF1	S	0.0
YOL087C	DUF1	S	0.0
YOL088C	MPD2	S	0.0
YOL089C	HAL9	S	0.0
YOL097C	WRS1	S	0.0
YOL103W	ITR2	S	0.0
YOL103W-A	YOL103W-A	S	0.0
YOL104C	NDJ1	S	0.0
YOL105C	WSC3	S	2e-05
YOL109W	ZEO1	S	0.0
YOL111C	MDY2	S	0.0
YOL112W	MSB4	S	0.0
YOL116W	MSN1	S	0.0
YOL122C	SMF1	S	0.0
YOL125W	TRM13	S	0.0
YOL126C	MDH2	S	0.0
YOL128C	YGK3	S	0.0
YOL129W	VPS68	S	0.0
YOL130W	ALR1	S	0.00168
YOL132W	GAS4	S	0.0
YOL137W	BSC6	S	9e-05
YOL138C	RTC1	S	0.0
YOL143C	RIB4	S	0.0
YOL147C	PEX11	S	0.0
YOL152W	FRE7	S	0.0
YOL154W	ZPS1	S	0.0
YOL159C-A	YOL159C-A	S	0.0
YOR004W	UTP23	S	0.0
YOR007C	SGT2	S	0.0
YOR008C	SLG1	S	0.0
YOR009W	TIR4	S	0.0
YOR011W	AUS1	S	0.0
YOR017W	PET127	S	0.0
YOR018W	ROD1	S	0.0
YOR020C	HSP10	S	0.0
YOR021C	SFM1	S	0.0
YOR025W	HST3	S	0.0
YOR028C	CIN5	S	0.0
YOR030W	DFG16	S	0.0
YOR031W	CRS5	S	0.0
YOR032C	HMS1	S	0.0007
YOR033C	EXO1	S	0.0
YOR034C	AKR2	S	0.0
YOR035C	SHE4	S	0.0
YOR037W	CYC2	S	0.0
YOR042W	CUE5	S	0.0
YOR046C	DBP5	S	0.0
YOR047C	STD1	S	0.0
YOR049C	RSB1	S	0.0
YOR051C	ETT1	S	0.00021
YOR052C	TMC1	S	0.0
YOR054C	VHS3	S	0.0
YOR058C	ASE1	S	0.0
YOR059C	LPL1	S	0.0
YOR060C	SLD7	S	3e-05
YOR062C	YOR062C	S	0.0
YOR066W	MSA1	S	0.0
YOR067C	ALG8	S	0.0
YOR070C	GYP1	S	0.0
YOR071C	NRT1	S	0.0
YOR073W	SGO1	S	0.0
YOR074C	CDC21	S	0.0
YOR076C	SKI7	S	0.0
YOR079C	ATX2	S	0.0
YOR080W	DIA2	S	0.0
YOR081C	TGL5	S	0.0
YOR083W	WHI5	S	2e-05
YOR086C	TCB1	S	0.0
YOR092W	ECM3	S	2e-05
YOR093C	YOR093C	S	3e-05
YOR094W	ARF3	S	0.0
YOR095C	RKI1	S	0.0
YOR099W	KTR1	S	0.0
YOR100C	CRC1	S	0.0
YOR101W	RAS1	S	0.0
YOR104W	PIN2	S	0.00015
YOR108W	LEU9	S	0.0
YOR109W	INP53	S	0.0
YOR111W	YOR111W	S	0.0
YOR112W	CEX1	S	0.0
YOR120W	GCY1	S	0.0
YOR122C	PFY1	S	0.0
YOR124C	UBP2	S	0.00025
YOR125C	CAT5	S	6e-05
YOR127W	RGA1	S	0.0
YOR128C	ADE2	S	0.0
YOR129C	AFI1	S	0.0
YOR130C	ORT1	S	0.0
YOR137C	SIA1	S	0.0
YOR138C	RUP1	S	0.0
YOR140W	SFL1	S	0.0004
YOR143C	THI80	S	0.0
YOR145C	PNO1	S	6e-05
YOR147W	MDM32	S	0.0
YOR148C	SPP2	S	0.0
YOR160W	MTR10	S	0.0
YOR161C	PNS1	S	0.0
YOR162C	YRR1	S	0.0
YOR163W	DDP1	S	0.0
YOR164C	GET4	S	9e-05
YOR165W	SEY1	S	6e-05
YOR168W	GLN4	S	0.00027
YOR171C	LCB4	S	0.0
YOR176W	HEM15	S	0.0
YOR177C	MPC54	S	0.00058
YOR180C	DCI1	S	6e-05
YOR184W	SER1	S	0.00048
YOR185C	GSP2	S	0.0
YOR187W	TUF1	S	0.0
YOR191W	ULS1	S	0.0
YOR192C	THI72	S	0.0
YOR192C-C	YOR192C-C	S	0.0
YOR193W	PEX27	S	0.0
YOR195W	SLK19	S	0.0
YOR196C	LIP5	S	0.0
YOR201C	MRM1	S	0.0
YOR208W	PTP2	S	0.0
YOR209C	NPT1	S	8e-05
YOR215C	AIM41	S	0.0
YOR216C	RUD3	S	0.0
YOR219C	STE13	S	0.00026
YOR220W	RCN2	S	0.0
YOR221C	MCT1	S	0.0
YOR222W	ODC2	S	0.0
YOR223W	DSC3	S	0.0001
YOR226C	ISU2	S	0.0
YOR228C	MCP1	S	2e-05
YOR229W	WTM2	S	0.0
YOR230W	WTM1	S	0.0
YOR231W	MKK1	S	0.0
YOR236W	DFR1	S	0.0
YOR238W	YOR238W	S	0.0
YOR242C	SSP2	S	0.0
YOR243C	PUS7	S	0.0
YOR245C	DGA1	S	0.0
YOR246C	ENV9	S	0.0
YOR251C	TUM1	S	0.0
YOR252W	TMA16	S	0.0
YOR255W	OSW1	S	0.0
YOR264W	DSE3	S	0.00198
YOR265W	RBL2	S	0.0
YOR266W	PNT1	S	0.0
YOR273C	TPO4	S	0.0
YOR274W	MOD5	S	2e-05
YOR275C	RIM20	S	2e-05
YOR280C	FSH3	S	0.0
YOR283W	YOR283W	S	0.0
YOR284W	HUA2	S	0.0
YOR287C	RRP36	S	0.0
YOR288C	MPD1	S	0.0
YOR289W	YOR289W	S	0.0
YOR292C	YOR292C	S	0.0
YOR296W	YOR296W	S	0.0
YOR298C-A	MBF1	S	0.0
YOR301W	RAX1	S	3e-05
YOR302W	YOR302W	S	0.0
YOR304C-A	BIL1	S	0.0
YOR305W	RRG7	S	0.0
YOR307C	SLY41	S	0.0
YOR311C	DGK1	S	0.0
YOR315W	SFG1	S	0.0
YOR316C	COT1	S	0.0
YOR316C-A	YOR316C-A	S	0.0
YOR322C	LDB19	S	0.0
YOR323C	PRO2	S	0.0
YOR328W	PDR10	S	0.0
YOR329C	SCD5	S	0.0
YOR330C	MIP1	S	0.0
YOR334W	MRS2	S	0.0
YOR335C	ALA1	S	0.0
YOR336W	KRE5	S	0.0
YOR337W	TEA1	S	0.0
YOR339C	UBC11	S	0.0
YOR347C	PYK2	S	0.0
YOR348C	PUT4	S	0.0
YOR349W	CIN1	S	0.0
YOR352W	TFB6	S	0.0
YOR355W	GDS1	S	0.0
YOR356W	CIR2	S	0.0
YOR357C	SNX3	S	0.0
YOR370C	MRS6	S	0.0
YOR371C	GPB1	S	0.0
YOR372C	NDD1	S	0.00035
YOR374W	ALD4	S	2e-05
YOR375C	GDH1	S	0.0
YOR378W	AMF1	S	7e-05
YOR380W	RDR1	S	0.0
YOR393W	ERR1	S	0.0
YPL005W	AEP3	S	0.0
YPL006W	NCR1	S	0.0
YPL008W	CHL1	S	0.0
YPL009C	RQC2	S	0.0
YPL023C	MET12	S	4e-05
YPL027W	SMA1	S	0.0
YPL028W	ERG10	S	0.0
YPL032C	SVL3	S	0.0
YPL034W	YPL034W	S	0.0
YPL036W	PMA2	S	0.0
YPL051W	ARL3	S	0.0
YPL053C	KTR6	S	0.0001
YPL059W	GRX5	S	0.0
YPL060W	MFM1	S	0.0
YPL066W	RGL1	S	0.0
YPL074W	YTA6	S	0.0
YPL077C	YPL077C	S	0.0
YPL084W	BRO1	S	0.0
YPL087W	YDC1	S	0.0
YPL088W	YPL088W	S	0.0
YPL089C	RLM1	S	0.0
YPL091W	GLR1	S	0.0
YPL092W	SSU1	S	0.0
YPL095C	EEB1	S	0.0
YPL098C	MGR2	S	0.0
YPL099C	INA17	S	0.0
YPL103C	FMP30	S	0.0
YPL107W	YPL107W	S	0.0
YPL108W	YPL108W	S	0.0
YPL109C	YPL109C	S	0.0
YPL110C	GDE1	S	0.0
YPL112C	PEX25	S	0.0
YPL115C	BEM3	S	0.0
YPL116W	HOS3	S	0.0
YPL117C	IDI1	S	0.0
YPL119C	DBP1	S	0.0
YPL125W	KAP120	S	0.0
YPL127C	HHO1	S	9e-05
YPL128C	TBF1	S	0.0
YPL130W	SPO19	S	0.0
YPL132W	COX11	S	0.0
YPL133C	RDS2	S	0.0
YPL134C	ODC1	S	0.0
YPL135W	ISU1	S	0.0
YPL140C	MKK2	S	0.0
YPL144W	POC4	S	0.0
YPL145C	KES1	S	0.0
